country_or_area;year;comm_code;commodity;flow;trade_usd;weight_kg;quantity_name;quantity;category
Belgium;2014;010310;Swine, live pure-bred breeding;Import;11064896;1302338;Number of items;50527;01_live_animals
Belgium;2014;010391;Swine, live except pure-bred breeding < 50 kg;Import;42552095;13951507;Number of items;640980;01_live_animals
Belgium;2014;010391;Swine, live except pure-bred breeding < 50 kg;Export;8207563;2828383;Number of items;140084;01_live_animals
Belgium;2014;010392;Swine, live except pure-bred breeding > 50 kg;Import;76762411;40962495;Number of items;386441;01_live_animals
Belgium;2014;010392;Swine, live except pure-bred breeding > 50 kg;Export;157618973;83366113;Number of items;830168;01_live_animals
Belgium;2014;010410;Sheep, live;Export;262896;;Number of items;1616;01_live_animals
Belgium;2014;010410;Sheep, live;Import;15504667;4632916;Number of items;96389;01_live_animals
Belgium;2014;010420;Goats, live;Export;52420;14361;Number of items;307;01_live_animals
Belgium;2014;010420;Goats, live;Import;78987;9595;Number of items;1511;01_live_animals
Belgium;2014;010511;Fowls, live domestic < 185 grams;Import;22517030;414359;Number of items;20594366;01_live_animals
Belgium;2014;010511;Fowls, live domestic < 185 grams;Export;40963555;585969;Number of items;87290440;01_live_animals
Belgium;2014;010519;Poultry, live except domestic fowls, < 185 grams;Export;234545;;Number of items;289760;01_live_animals
Belgium;2014;010519;Poultry, live except domestic fowls, < 185 grams;Import;91359;;Number of items;266696;01_live_animals
Belgium;2014;010591;Fowls, live domestic > 185 grams;Export;57994714;41593584;Number of items;17551426;01_live_animals
Belgium;2014;010591;Fowls, live domestic > 185 grams;Import;292742912;163687212;Number of items;135806111;01_live_animals
Belgium;2014;010599;Poultry, live except domestic fowls, > 185 grams;Export;5841;;Number of items;196;01_live_animals
Belgium;2014;010599;Poultry, live except domestic fowls, > 185 grams;Import;2353871;832371;Number of items;137351;01_live_animals
Belgium;2014;010600;Animals, live, except farm animals;Export;68718850;1949650;Number of items;461277;01_live_animals
Belgium;2014;010600;Animals, live, except farm animals;Import;55403669;1010774;Number of items;6636412;01_live_animals
Belgium;2013;010111;Horses, live pure-bred breeding;Export;22061656;;Number of items;103;01_live_animals
Belgium;2013;010111;Horses, live pure-bred breeding;Import;20324143;;Number of items;1259;01_live_animals
Belgium;2013;010119;Horses, live except pure-bred breeding;Export;83309811;;Number of items;5125;01_live_animals
Belgium;2013;010119;Horses, live except pure-bred breeding;Import;21120034;1174679;Number of items;6897;01_live_animals
Belgium;2013;010120;Asses, mules and hinnies, live;Export;3506;114;Number of items;2;01_live_animals
Belgium;2013;010120;Asses, mules and hinnies, live;Import;13898;;Number of items;13;01_live_animals
Belgium;2013;010210;Bovine animals, live pure-bred breeding;Export;8131402;1817674;Number of items;3571;01_live_animals
Belgium;2013;010210;Bovine animals, live pure-bred breeding;Import;3821690;914033;Number of items;2247;01_live_animals
Belgium;2013;010290;Bovine animals, live, except pure-bred breeding;Export;147264882;50886010;Number of items;172759;01_live_animals
Belgium;2013;010290;Bovine animals, live, except pure-bred breeding;Import;186133719;;Number of items;202731;01_live_animals
Belgium;2013;010310;Swine, live pure-bred breeding;Export;54251;8426;Number of items;97;01_live_animals
Belgium;2013;010310;Swine, live pure-bred breeding;Import;17056746;2409574;Number of items;75614;01_live_animals
Belgium;2013;010391;Swine, live except pure-bred breeding < 50 kg;Export;5416253;1844929;Number of items;71496;01_live_animals
Belgium;2013;010391;Swine, live except pure-bred breeding < 50 kg;Import;50461862;17046585;Number of items;693374;01_live_animals
Belgium;2013;010392;Swine, live except pure-bred breeding > 50 kg;Export;193185913;105659656;Number of items;922946;01_live_animals
Belgium;2013;010392;Swine, live except pure-bred breeding > 50 kg;Import;108481649;61508517;Number of items;493446;01_live_animals
Belgium;2013;010410;Sheep, live;Export;256100;;Number of items;1394;01_live_animals
Belgium;2013;010410;Sheep, live;Import;16531865;;Number of items;104980;01_live_animals
Belgium;2013;010420;Goats, live;Export;62217;;Number of items;524;01_live_animals
Belgium;2013;010420;Goats, live;Import;88400;16765;Number of items;2079;01_live_animals
Belgium;2013;010511;Fowls, live domestic < 185 grams;Export;41267412;562424;Number of items;92208704;01_live_animals
Belgium;2013;010511;Fowls, live domestic < 185 grams;Import;20389491;369927;Number of items;20140979;01_live_animals
Belgium;2013;010519;Poultry, live except domestic fowls, < 185 grams;Export;551280;;Number of items;616513;01_live_animals
Belgium;2013;010519;Poultry, live except domestic fowls, < 185 grams;Import;88054;;Number of items;337261;01_live_animals
Belgium;2013;010591;Fowls, live domestic > 185 grams;Export;52251646;41187305;Number of items;15405879;01_live_animals
Belgium;2013;010591;Fowls, live domestic > 185 grams;Import;335552500;292730900;Number of items;145738155;01_live_animals
Belgium;2013;010599;Poultry, live except domestic fowls, > 185 grams;Export;33822;;Number of items;2892;01_live_animals
Belgium;2013;010599;Poultry, live except domestic fowls, > 185 grams;Import;5148016;2771046;Number of items;230219;01_live_animals
Belgium;2013;010600;Animals, live, except farm animals;Export;74115956;1917596;Number of items;258604;01_live_animals
Belgium;2013;010600;Animals, live, except farm animals;Import;63141494;;Number of items;8469287;01_live_animals
Belgium;2012;010111;Horses, live pure-bred breeding;Export;23882178;;Number of items;208;01_live_animals
Belgium;2012;010111;Horses, live pure-bred breeding;Import;20404136;;Number of items;206;01_live_animals
Belgium;2012;010119;Horses, live except pure-bred breeding;Export;49895709;;Number of items;3767;01_live_animals
Belgium;2012;010119;Horses, live except pure-bred breeding;Import;22268712;1238567;Number of items;6489;01_live_animals
Belgium;2012;010120;Asses, mules and hinnies, live;Export;517737;16762;Number of items;348;01_live_animals
Belgium;2012;010120;Asses, mules and hinnies, live;Import;69547;;Number of items;209;01_live_animals
Belgium;2012;010210;Bovine animals, live pure-bred breeding;Export;5166046;1154806;Number of items;3309;01_live_animals
Belgium;2012;010210;Bovine animals, live pure-bred breeding;Import;1436228;343503;Number of items;904;01_live_animals
Belgium;2012;010290;Bovine animals, live, except pure-bred breeding;Export;148300155;55829193;Number of items;173321;01_live_animals
Belgium;2012;010290;Bovine animals, live, except pure-bred breeding;Import;125771225;;Number of items;149959;01_live_animals
Belgium;2012;010310;Swine, live pure-bred breeding;Import;16728057;2363140;Number of items;81688;01_live_animals
Belgium;2012;010391;Swine, live except pure-bred breeding < 50 kg;Export;7247083;2468562;Number of items;60733;01_live_animals
Belgium;2012;010391;Swine, live except pure-bred breeding < 50 kg;Import;51453521;17381579;Number of items;732793;01_live_animals
Belgium;2012;010392;Swine, live except pure-bred breeding > 50 kg;Export;157245523;86002688;Number of items;780664;01_live_animals
Belgium;2012;010392;Swine, live except pure-bred breeding > 50 kg;Import;92601617;52504624;Number of items;416238;01_live_animals
Belgium;2012;010410;Sheep, live;Export;286604;;Number of items;1668;01_live_animals
Belgium;2012;010410;Sheep, live;Import;15821713;;Number of items;100060;01_live_animals
Belgium;2012;010420;Goats, live;Export;47614;;Number of items;607;01_live_animals
Belgium;2012;010420;Goats, live;Import;274983;52149;Number of items;6171;01_live_animals
Belgium;2012;010511;Fowls, live domestic < 185 grams;Export;34447948;469483;Number of items;85634092;01_live_animals
Belgium;2012;010511;Fowls, live domestic < 185 grams;Import;18874719;342444;Number of items;19376696;01_live_animals
Belgium;2012;010519;Poultry, live except domestic fowls, < 185 grams;Export;230014;;Number of items;315053;01_live_animals
Belgium;2012;010519;Poultry, live except domestic fowls, < 185 grams;Import;103055;;Number of items;423806;01_live_animals
Belgium;2012;010591;Fowls, live domestic > 185 grams;Import;337109526;294089226;Number of items;157649332;01_live_animals
Belgium;2012;010591;Fowls, live domestic > 185 grams;Export;29422918;23192584;Number of items;10307311;01_live_animals
Belgium;2012;010599;Poultry, live except domestic fowls, > 185 grams;Export;694184;;Number of items;222967;01_live_animals
Belgium;2012;010599;Poultry, live except domestic fowls, > 185 grams;Import;6637345;3572714;Number of items;435691;01_live_animals
Belgium;2012;010600;Animals, live, except farm animals;Export;56417511;;Number of items;174463;01_live_animals
Belgium;2012;010600;Animals, live, except farm animals;Import;47330002;857748;Number of items;6837454;01_live_animals
Belgium;2011;010111;Horses, live pure-bred breeding;Import;7821598;;No Quantity;;01_live_animals
Belgium;2011;010111;Horses, live pure-bred breeding;Export;21113135;748098;Number of items;1717;01_live_animals
Belgium;2011;010119;Horses, live except pure-bred breeding;Export;57818121;;No Quantity;;01_live_animals
Belgium;2011;010119;Horses, live except pure-bred breeding;Import;20081724;1203768;No Quantity;;01_live_animals
Belgium;2011;010210;Bovine animals, live pure-bred breeding;Export;15394744;4477967;Number of items;8479;01_live_animals
Belgium;2011;010210;Bovine animals, live pure-bred breeding;Import;6669118;1674455;Number of items;3362;01_live_animals
Belgium;2011;010290;Bovine animals, live, except pure-bred breeding;Export;136284757;48885841;Number of items;168070;01_live_animals
Belgium;2011;010290;Bovine animals, live, except pure-bred breeding;Import;137008105;50939012;Number of items;148110;01_live_animals
Belgium;2011;010310;Swine, live pure-bred breeding;Import;15491838;1814608;Number of items;18955;01_live_animals
Belgium;2011;010391;Swine, live except pure-bred breeding < 50 kg;Export;11076819;4525248;Number of items;158964;01_live_animals
Belgium;2011;010391;Swine, live except pure-bred breeding < 50 kg;Import;46170923;17816205;Number of items;671691;01_live_animals
Belgium;2011;010392;Swine, live except pure-bred breeding > 50 kg;Export;166728353;107986948;Number of items;985234;01_live_animals
Belgium;2011;010392;Swine, live except pure-bred breeding > 50 kg;Import;80828522;51832813;Number of items;453727;01_live_animals
Belgium;2011;010410;Sheep, live;Import;17051756;6256166;No Quantity;;01_live_animals
Belgium;2011;010410;Sheep, live;Export;169911;71678;Number of items;2046;01_live_animals
Belgium;2011;010420;Goats, live;Export;42411;;No Quantity;;01_live_animals
Belgium;2011;010420;Goats, live;Import;204284;55914;No Quantity;;01_live_animals
Belgium;2011;010511;Fowls, live domestic < 185 grams;Export;36358612;;Number of items;11859712;01_live_animals
Belgium;2011;010511;Fowls, live domestic < 185 grams;Import;16802328;260832;Number of items;4918211;01_live_animals
Belgium;2011;010519;Poultry, live except domestic fowls, < 185 grams;Export;288419;;No Quantity;;01_live_animals
Belgium;2011;010519;Poultry, live except domestic fowls, < 185 grams;Import;86210;;Number of items;22737;01_live_animals
Belgium;2011;010591;Fowls, live domestic > 185 grams;Export;31199491;;No Quantity;;01_live_animals
Belgium;2011;010591;Fowls, live domestic > 185 grams;Import;353547579;;No Quantity;;01_live_animals
Belgium;2011;010599;Poultry, live except domestic fowls, > 185 grams;Export;75312;48689;Number of items;10881;01_live_animals
Belgium;2011;010599;Poultry, live except domestic fowls, > 185 grams;Import;7810822;4754595;Number of items;1182176;01_live_animals
Belgium;2011;010600;Animals, live, except farm animals;Export;53949776;;No Quantity;;01_live_animals
Belgium;2011;010600;Animals, live, except farm animals;Import;48271403;1245813;No Quantity;;01_live_animals
Belgium;2010;010111;Horses, live pure-bred breeding;Import;6375466;;No Quantity;;01_live_animals
Belgium;2010;010111;Horses, live pure-bred breeding;Export;8687446;;No Quantity;;01_live_animals
Belgium;2010;010119;Horses, live except pure-bred breeding;Import;13176582;900288;No Quantity;;01_live_animals
Belgium;2010;010119;Horses, live except pure-bred breeding;Export;48957162;;No Quantity;;01_live_animals
Belgium;2010;010210;Bovine animals, live pure-bred breeding;Import;13725294;3364897;Number of items;7388;01_live_animals
Belgium;2010;010210;Bovine animals, live pure-bred breeding;Export;38895851;10863984;Number of items;22255;01_live_animals
Belgium;2010;010290;Bovine animals, live, except pure-bred breeding;Import;135880709;47185590;Number of items;170963;01_live_animals
Belgium;2010;010290;Bovine animals, live, except pure-bred breeding;Export;157878522;55928520;Number of items;191813;01_live_animals
Belgium;2010;010310;Swine, live pure-bred breeding;Import;20479573;2018716;Number of items;27325;01_live_animals
Belgium;2010;010391;Swine, live except pure-bred breeding < 50 kg;Import;42767610;14011389;No Quantity;;01_live_animals
Belgium;2010;010391;Swine, live except pure-bred breeding < 50 kg;Export;12885278;4233900;No Quantity;;01_live_animals
Belgium;2010;010392;Swine, live except pure-bred breeding > 50 kg;Import;85530044;49904085;Number of items;437780;01_live_animals
Belgium;2010;010392;Swine, live except pure-bred breeding > 50 kg;Export;125895584;75835014;Number of items;700654;01_live_animals
Belgium;2010;010410;Sheep, live;Import;15349188;5212890;Number of items;201946;01_live_animals
Belgium;2010;010410;Sheep, live;Export;164070;;Number of items;1978;01_live_animals
Belgium;2010;010420;Goats, live;Export;61848;20291;No Quantity;;01_live_animals
Belgium;2010;010420;Goats, live;Import;162028;28177;Number of items;2493;01_live_animals
Belgium;2010;010511;Fowls, live domestic < 185 grams;Import;16004218;234445;Number of items;4646032;01_live_animals
